index,movieId,userId,rating,user_id,movie_id,combined_features
2918,400160,cm2ca7uc40000nq177khm4akk,4,4,1084,Family Animation Fantasy Adventure Comedy spongebob-takes spongebob takes-patrick away-spongebob patrick-madcap Gary SpongeBob Patrick Bikini-Bottom Tom-Kenny Bill-Fagerbakke Rodger-Bumpass Mr.-Lawrence Keanu-Reeves Clancy-Brown Carolyn-Lawrence Matt-Berry Jill-Talley Mary-Jo-Catlett Awkwafina Snoop-Dogg Danny-Trejo Tiffany-Haddish Reggie-Watts Antonio-Raul-Garcia Jack-Gore Jason-Maybaum Presley-Williams Dee-Bradley-Baker Tim-Hill
2919,11774,cm2ca7uc40000nq177khm4akk,4,4,1323,Adventure Comedy Family parents-killed wealthy-children children-parents seize-fortune plotting-kill Three Emily-Browning Liam-Aiken Jim-Carrey Meryl-Streep Jude-Law Kara-Hoffman Shelby-Hoffman Timothy-Spall Billy-Connolly Luis-Guzmán Jennifer-Coolidge Jane-Adams Craig-Ferguson Jamie-Harris Catherine-O'Hara Cedric-the-Entertainer Bob-Clendenin Lenny-Clarke Fred-Gallo John-Dexter Deborah-Theaker Wayne-Flemming Jaimarie-Bjorge Helena-Bonham-Carter Amy-Brenneman Julius-Callahan François-Duhamel Gilbert-Gottfried Rick-Heinrichs Alan-Heitz Rob-Hinderstein Dustin-Hoffman Michael-Earl-Lane Jane-Lynch Nick-Meaney Christopher-Metas Crystal-Rivers Lidia-Sabljic Brad-Silberling
2920,2133,cm2ca7uc40000nq177khm4akk,5,4,1021,Action Adventure Drama Thriller boat-andrea fishing-boat killer-storm confluence-weather october-1991 October-1991 the-North-Atlantic Andrea-Gail George-Clooney Mark-Wahlberg Diane-Lane John-C.-Reilly William-Fichtner Mary-Elizabeth-Mastrantonio John-Hawkes Dash-Mihok Karen-Allen Bob-Gunton Cherry-Jones Allen-Payne Josh-Hopkins Todd-Kimsey Christopher-McDonald Michael-Ironside Rusty-Schwimmer Janet-Wright Chris-Palermo Wiley-M.-Pickett Hayden-Tank Merle-Kennedy Jennifer-Sommerfeld Joseph-D.-Reitman Sandy-Ward Melissa-Samuels Steven-Barr Billy-Mayo Marcio-Rosario Brad-Martin Wolfgang-Petersen
2921,9495,cm2ca7uc40000nq177khm4akk,5,4,483,Fantasy Action Thriller eric-draven criminals-draven draven-watched draven draven-fiancée one-year Eric-Draven Draven dark Brandon-Lee Rochelle-Davis Ernie-Hudson Michael-Wincott Bai-Ling Sofia-Shinas Anna-Thomson David-Patrick-Kelly Angel-David Laurence-Mason Michael-Massee Tony-Todd Jon-Polito Bill-Raymond Marco-Rodríguez Kim-Sykes Rock-Taulbee Norman-Max-Maxwell Jeff-Cadiente Henry-Kingi-Jr. Erik-Stabenau Cassandra-Lawton Lou-Criscuolo Todd-Brenner Joe-West Thomas-Rosales-Jr. Jeff-Imada Tierre-Turner Tim-Parati Alex-Proyas
2922,489,cm2ca7uc40000nq177khm4akk,4,4,467,Drama janitor-math genius-therapist aimless-janitor janitor professors Matt-Damon Robin-Williams Ben-Affleck Stellan-Skarsgård Minnie-Driver Casey-Affleck Cole-Hauser Vik-Sahay John-Mighton Rachel-Majorowski Colleen-McCauley Matt-Mercier Ralph-St.-George Rob-Lynds Dan-Washington Alison-Folland Derrick-Bridgeman Shannon-Egleson Rob-Lyons Steven-Kozlowski Jennifer-Deathe Scott-William-Winters Philip-Williams Patrick-O'Donnell Kevin-Rushton Jimmy-Flynn Joe-Cannon Ann-Matacunas George-Plimpton Francesco-Clemente Jessica-Morton Barna-Moricz Libby-Geller Chas-Lawther Richard-Fitzpatrick Frank-Nakashima Chris-Britton David-Eisner Bruce-Hunter Robert-Talvano James-Allodi Michael-Arthur Christian-Harmony Riva-Di-Paola Harmony-Korine Thomas-Lundy Paul-McGillicuddy Daniel-Olsen Stephen-L'Heureux Gus-Van-Sant
2923,11887,cm2ca7uc40000nq177khm4akk,3,4,840,"Comedy Romance Drama Family Music school-troy troy-gabriella troy spring-musical wildcats-stage Troy Gabriella Wildcats dramatic Zac-Efron Vanessa-Hudgens Ashley-Tisdale Lucas-Grabeel Corbin-Bleu Monique-Coleman Olesya-Rulin Chris-Warren Ryne-Sanborn Kaycee-Stroh Bart-Johnson Alyson-Reed Matt-Prokop Justin-Martin Jemma-McKenzie-Brown Leslie-Wing Socorro-Herrera David-Reivers Yolanda-Stange Robert-Curtis-Brown Jessica-Tuck Joey-Miyashima Stan-Ellsworth Dave-Fox Jeremy-Banks Todd-Snyder Tara-Starling Manly-""""Little-Pickles""""-Ortega Bayli-Baker Shawn-Carter Katie-Cockrell Max-Ehrich Italo-Elgueta Christina-Glur Jaimie-Goodwin Mollee-Gray Charles-Klapow Kimberly-Klapow Nick-Lanzisera Roger-Malaga Doug-Penikas Jameson-Perry Tia-Robinson Haylee-Roderick Britt-Stewart Jason-Williams Nikola-Clark Audra-Griffis Megan-Honore Cara-Horibe David-Huff Melissa-Magleby Allysa-Shorte Mercedes-Bailey Lisa-Benson Christina-Bluth Nacole-Brown Erica-L.-Bryce Taylor-Cate Stacey-Clark Lacey-Derrick Mallauri-Esquibel Alexander-Farnsworth Hayley-Folsom Raquel-Goodsell Daysha-Hannemann Adair-Hensley Bailee-Hunsaker Kelene-Johnson Kaelee-Jones Tiffany-Mallari Nina-Miller Seneca-Miner Taylour-Paige Amber-Snow Jessica-Snowden Kelsey-Peterson-Tanner Tyler-Welling Chelsea-Williams Tadd-Gadduang Kaleb-Henderson Skyler-Johnson Miguel-Olague Chris-Owens Tui-Niua-Tuita Josh-Unice Zack-Wilson Katie-Allred Kelli-Baker Chaz-Bodily Averie-DelGrosso D.J.-Guthrie Casey-Harward Jaremy-Hill Eldon-Johnson Noelle-Menard Jen-Osorio Junar-Pasco Brandon-Perry Sydney-T.-Sorenson Jessie-Thacker Hefa-Leone-Tuita Lisa-Whittaker Veronica-Yeager Kenny-Ortega"
2924,11430,cm2ca7uc40000nq177khm4akk,5,4,380,Family Animation Comedy Action timon-pumbaa pumbaa-warthog timon-meerkat meerkat-pumbaa lion Pumbaa African Disney Simba Timon Pumbaa adventurous action-packed Nathan-Lane Ernie-Sabella Julie-Kavner Jerry-Stiller Matthew-Broderick Robert-Guillaume Moira-Kelly Whoopi-Goldberg Cheech-Marin Jim-Cummings Edward-Hibbert Jason-Rudofsky Matt-Weinberg Jeff-Bennett Corey-Burton Bill-Farmer Shaun-Fleming Carolyn-Gardner Bob-Joles Del-Roy Chris-Sanders Kevin-Schon Blayne-Weaver Tony-Anselmo Cam-Clarke Tress-MacNeille Alex-Manugian Andrea-Wolfson Clay-Savage Frank-Welker Cherie-Christmas Mary-Beth-Roe Bradley-Raymond
2925,39254,cm2ca7uc40000nq177khm4akk,5,4,931,Action Science-Fiction Drama charlie-kenton kenton kenton-washed charlie fighter-retired Charlie-Kenton action-packed sci-fi Hugh-Jackman Dakota-Goyo Evangeline-Lilly Kevin-Durand Anthony-Mackie Hope-Davis James-Rebhorn Karl-Yune Sophie-Levy Tess-Levy Olga-Fonda John-Gatins Gregory-Sims Torey-Adkins Phil-LaMarr John-Hawkinson David-Alan-Basche Julian-Gant Ken-Alter Leilani-Barrett D.B.-Dickerson Peter-Carey Dan-Lemieux Richard-Goteri Tim-Holmes Ricky-Wayne Taris-Tyler Kevin-Dorman John-Manfredi Mike-Ancrile Leah-Barkoff Joshua-Ray-Bell Clark-Birchmeier Ben-Hernandez-Bray Wayne-E.-Brown Justin-Calkins Ron-Causey Jahnel-Curfman Johnny-Flynn Logan-Fry Megan-Grant J.J.-Green Shane-Hagedorn Kef-Lee Brad-Leo-Lyon Mary-Magyari Megan-Mockensturm Kirstie-Munoz Anton-Narinskiy Chris-Newman Wendy-Paquette Alan-D.-Purwin Miguel-Sandoval Dwight-Sora Jojuan-Westmoreland Amanda-Bright Gary-T.-Jones Rima-Fakih Shawn-Levy
2926,261903,cm2ca7uc40000nq177khm4akk,3,4,798,Drama Crime real-gangsters giacamo-real giacamo-family gangsters-tells cousins-vincent Lo-Giacamo New-York-City Vincent-Lo Jack-Lo-Giacamo Real-Gangsters two dark dramatic Robert-Loggia John-Savage Steven-Bauer Margot-Kidder Nick-Mancuso Michael-Paré Robert-Mangiardi Frank-D'Angelo Johnny-Williams Art-Hindle Sean-McCann Louis-Di-Bianco Richard-Lett Géza-Kovács Tony-Rosato Lina-Giornofelice Jason-Blicker Ellen-Dubin Nahanni-Johnstone Chantal-Quesnel Eva-Hayes Frank-D'Angelo
2927,16234,cm2ca7uc40000nq177khm4akk,0,4,301,Animation Family Action Science-Fiction joker-vengeance joker dark-knight gotham-dark clown-prince Joker Neo-Gotham's Dark-Knight Terry-McGinnis Gotham dark Will-Friedle Kevin-Conroy Mark-Hamill Angie-Harmon Dean-Stockwell Arleen-Sorkin Tara-Strong Mathew-Valencia Andrea-Romano Melissa-Joan-Hart Henry-Rollins Michael-Rosenbaum Don-Harvey Frank-Welker Rachael-Leigh-Cook Lauren-Tom Teri-Garr Ryan-O'Donohue Vernee-Watson-Johnson Mary-Scheer Bruce-Timm Mark-Jonathan-Davis Curt-Geda
2928,10607,cm2ca7uc40000nq177khm4akk,0,4,47,Comedy Crime ashtray-able ashtray ashtray-moves defense-ashtray living-straight Ashtray South-Central-L.A. Loc-Dog Uzi Will-Ashtray action-packed epic Shawn-Wayans Marlon-Wayans Tracey-Cherelle-Jones Chris-Spencer Vivica-A.-Fox Lahmard-J.-Tate Rappin'-Granny Suli-McCullough Bernie-Mac Faizon-Love Keenen-Ivory-Wayans Kim-Wayans Helen-Martin Virginia-Watson Darrel-Heath Omar-Epps Leonette-Scott Yvette-Wilson Cynthia-Madvig Antonio-Fargas Paula-Jai-Parker Michael-Adler Paris-Barclay
2929,18886,cm2ca7uc40000nq177khm4akk,0,4,247,Action War cole-soldiers navy-pilot jake-grafton cmdr-frank embedded-vietnam U.S.-Navy Jake-Grafton Virgil-Cole two the-Vietnam-War Cmdr Frank-Camparelli action-packed Danny-Glover Willem-Dafoe Brad-Johnson Rosanna-Arquette Tom-Sizemore J.-Kenneth-Campbell Jared-Chandler Dann-Florek Madison-Mason Ving-Rhames Christopher-Rich Douglas-Roberts Scott-N.-Stevens Justin-Williams John-Corbett Adam-Nelson David-Schwimmer J.-Patrick-McNamara Reb-Brown Richard-Fancy Rick-Dano Fred-Thompson John-Milius
2930,2649,cm2ca7uc40000nq177khm4akk,0,4,800,Drama Thriller Mystery conrad-gift banker-nicholas nicholas-van orton-financial unusual-present San-Francisco Nicholas-Van-Orton Conrad Nicholas dark Michael-Douglas Sean-Penn Deborah-Kara-Unger James-Rebhorn Peter-Donat Carroll-Baker Anna-Katarina Armin-Mueller-Stahl Charles-Martinet Scott-Hunter-McGuire Florentine-Mocanu Elizabeth-Dennehy Caroline-Barclay Daniel-Schorr John-Aprea Harrison-Young Kimberly-Russell Joe-Frank James-Brooks Gerry-Becker Jarion-Monroe Tommy-Flanagan Bill-Flannery Kat-Kilkenny John-Cassini Harris-Savides Aaron-Lucich Victor-Talmadge Marc-Siegler André-Brazeau Keena-Turner Carlos-Hoy Edward-Campbell Sean-Lanthier Curtis-Vanterpool Jay-Gordon Jeffrey-Michael-Young Owen-Masterson Yuji-Okumoto Hideo-Kimura Rachel-Flanagan Mark-Boone-Junior Joy-Ann-Ryan Peter-Davidian Jack-Kehoe Christopher-John-Fields Linda-Manz Vic-Ferreira Duffy-Gaver Bob-Stephenson Sean-Moloney John-Hammil Rachel-Steinberg George-Maguire Trish-Summerville Jason-Kristofer Lily-Froehlich Tammy-Koehler Michael-Lynwood Alex-Lynwood Charles-Branklyn Spike-Jonze Michael-Massee Sara-Davallou Stephen-Cowee J.-Anthony-Pena Gypsy-Boots David-Fincher
2931,38757,cm2ca7uc40000nq177khm4akk,5,4,771,Animation Family teenager-rapunzel rapunzel sky-lanterns flynn-rider feisty-teenager Feisty Rapunzel eighteenth Flynn-Rider action-packed fantasy Mandy-Moore Zachary-Levi Donna-Murphy Ron-Perlman Brad-Garrett Richard-Kiel M.C.-Gainey Jeffrey-Tambor Paul-F.-Tompkins Delaney-Rose-Stein Nathan-Greno Byron-Howard Tim-Mertens Michael-Bell Bob-Bergen Susanne-Blakeslee Roy-Conli David-Cowgill Terri-Douglas Chad-Einbinder Pat-Fraley Eddie-Frierson Jackie-Gonneau Nicholas-Guest Bridget-Hoffman Daniel-Kaz Anne-Lockhart Mona-Marshall Scott-Menville Laraine-Newman Paul-Pape Lynwood-Robinson Fred-Tatasciore Hynden-Walch Kari-Wahlgren June-Christopher Nathan-Greno Byron-Howard
2932,49013,cm2ca7uc40000nq177khm4akk,5,4,25,Animation Family Adventure Comedy lightning-mcqueen mcqueen mcqueen-pal race-car star-race Lightning-McQueen Mater Mater adventurous lighthearted mysterious epic Larry-the-Cable-Guy Owen-Wilson Michael-Caine Emily-Mortimer Eddie-Izzard John-Turturro Brent-Musburger Joe-Mantegna Thomas-Kretschmann Peter-Jacobson Bonnie-Hunt Darrell-Waltrip Franco-Nero David-Hobbs Patrick-Walker Tony-Shalhoub Jeff-Garlin Michel-Michelis Jason-Isaacs Lloyd-Sherr Bruce-Campbell Teresa-Gallagher Jenifer-Lewis Stanley-Townsend Velibor-Topic Sig-Hansen Guido-Quaroni Vanessa-Redgrave John-Mainieri Brad-Lewis Cheech-Marin Jeff-Gordon Lewis-Hamilton Paul-Dooley Edie-McClurg Richard-Kind Katherine-Helmond John-Ratzenberger Michael-Wallis Catherine-Bolt Gillian-Bolt Jess-Fulton Sonoko-Konishi John-Lasseter Daisuke-Tsutsumi John-Lasseter
2933,861,cm2ca7uc40000nq177khm4akk,0,4,879,Action Adventure Science-Fiction memories-memory manufactures-memories memory-implant visit-recall douglas-quaid Douglas-Quaid's Mars Recall Doug Arnold-Schwarzenegger Rachel-Ticotin Sharon-Stone Ronny-Cox Michael-Ironside Marshall-Bell Mel-Johnson-Jr. Michael-Champion Roy-Brocksmith Ray-Baker Rosemary-Dunsmore David-Knell Alexia-Robinson Dean-Norris Mark-Carlton Debbie-Lee-Carrington Lycia-Naff Robert-Costanzo Michael-LaGuardia Priscilla-Allen Ken-Strausbaugh Marc-Alaimo Michael-Gregory Ken-Gildin Mickey-Jones Parker-Whitman Ellen-Gollas Gloria-Dorson Erika-Carlsson Benny-Corral Bob-Tzudiker Erik-Cord Frank-Kopyc Chuck-Sloan Dave-Nicolson Paula-McClure Rebecca-Ruth Milt-Tarver Roger-Cudney Monica-Steuer Sasha-Rionda Linda-Howell Robert-Picardo Kamala-Lopez Morgan-Lofting Patti-Attar Bob-Bergen Joe-Unger Karlyn-Michelson Joel-Kramer Andy-Armstrong Graeme-Crowther Thomas-Ebert Frank-Allen-Forbes Allan-Graf Peter-Kent Steven-Lambert Billy-D.-Lucas Bennie-Moore Terry-Richards Paul-Verhoeven
2934,18011,cm2ca7uc40000nq177khm4akk,0,4,847,Horror Comedy mack-daddy album-threesome magical-flute stray-bullet butch Butch Stray-Bullet Mack-Daddy's Leprechaun Mack-Daddy fantasy lighthearted mysterious Warwick-Davis Ice-T Anthony-Montgomery Rashaan-Nall Red-Grant Bebe-Drake Dan-Martin Lobo-Sebastian Chloe-Hunter Ivory-Ocean Daya-Vaidya Chrystee-Pharris Lori-J.-Jones Jack-Ong Barima-McKnight Donna-M.-Perkins Eric-Mansker Steven-M.-Porter Coolio Rob-Spera
2935,597,cm2ca7uc40000nq177khm4akk,5,4,1191,"Drama Romance story-titanic old-rose titanic-departure ship-rose titanic-84 101-year-old Rose-DeWitt-Bukater Titanic 84-years-later Jack-Dawson Fabrizio-De-Rossi third Titanic first April-15,-1912 adventurous Leonardo-DiCaprio Kate-Winslet Billy-Zane Kathy-Bates Frances-Fisher Gloria-Stuart Victor-Garber Bill-Paxton Bernard-Hill David-Warner Jonathan-Hyde Lewis-Abernathy Suzy-Amis Nicholas-Cascone Danny-Nucci Jason-Barry Lew-Palter Eric-Braeden Ewan-Stewart Bernard-Fox Ioan-Gruffudd Jonny-Phillips Edward-Fletcher Scott-G.-Anderson Martin-East Gregory-Cooke Alexandrea-Owens Seth-Adkins Michael-Ensign Anatoly-M.-Sagalevitch Martin-Hub Mark-Lindsay-Chapman Richard-Graham Paul-Brightwell Craig-Kelly Ron-Donachie Charlotte-Chatton Fannie-Brett Jenette-Goldstein Camilla-Overbye-Roos Linda-Kerns Amy-Gaipa Martin-Jarvis Rosalind-Ayres Rochelle-Rose Jonathan-Evans-Jones Rocky-Taylor Liam-Tuohy Simon-Crane James-Lancaster Elsa-Raven Reece-P.-Thompson-III Laramie-Landis Mark-Rafael-Truitt John-Walcutt Terry-Forrestal Derek-Lea Richard-Ashton Sean-Nepita Brendan-Connolly David-Cronnelly Garth-Wilton Richard-Fox Nick-Meaney Kevin-Owers Mark-Capri Marc-Cass Paul-Herbert Emmett-James Chris-Byrne Oliver-Page James-Garrett Erik-Holland Jari-Kinnunen Anders-Falk Barry-Dennen Vern-Urich Rebecca-Klingler Tricia-O'Neil Kathleen-S.-Dunn Romeo-Francis Mandana-Marino Van-Ling Bjørn-Olsen Dan-Pettersson Shay-Duffin Greg-Ellis Diana-Morgan Kris-Andersson Bobbie-Bates Aaron-James-Cash Anne-Fletcher Edmond-Alan-Forsyth Andie-Hicks Scott-Hislop Stan-Mazin Lisa-Ratzin Julene-Renee Brian-Walsh Alexandra-Boyd James-Cameron Mike-Butters Bruno-Campolo Kevin-De-La-Noy Tony-Kenny Sean-Lawlor Don-Lynch Johnny-Martin Ryan-McClurkin Meghan-McLeod Mike-O'Neal Phil-Parlapiano Steven-Quale R.-Gern-Trowbridge Olivia-Rosewood John-Slade Brian-McDermott Bret-Aaron-Knower Martin-Laing Rebecca-Klinger James-Cameron"
2936,11808,cm2ca7uc40000nq177khm4akk,4,4,1359,Thriller Crime Action sam-gerard marshal-sam sheridan-escapes mark-sheridan convicts-chicago U.S. Sam-Gerard Chicago New-York Mark-Sheridan Diplomatic-Security John-Royce Gerard Sheridan Sheridan dark adventurous Tommy-Lee-Jones Wesley-Snipes Robert-Downey-Jr. Joe-Pantoliano Daniel-Roebuck Tom-Wood LaTanya-Richardson-Jackson Irène-Jacob Kate-Nelligan Patrick-Malahide Rick-Snyder Michael-Paul-Chan Johnny-Lee-Davenport Donald-Li Marc-Vann Richard-Lexsee Tony-Fitzpatrick Vaitiare-Hirshon Donald-Gibb Karen-Vaccaro Len-Bajenski Matt-DeCaro Thomas-Rosales-Jr. James-Sie Tracy-Letts Rose-Abdoo Lorenzo-Clemons Meg-Thalken Lennox-Brown Ammar-Daraiseh Romanos-Isaac Ray-Toler Brenda-Pickleman Eddie-J.-Fernandez Spitfire-Brown Stuart-Baird
2937,216282,cm2ca7uc40000nq177khm4akk,0,4,954,Action Thriller silverton-storm silverton-residents ravages-silverton town-silverton tornadoes-ravages Silverton Mother-Nature just-a-few-hours Silverton action-packed Richard-Armitage Sarah-Wayne-Callies Matt-Walsh Max-Deacon Alycia-Debnam-Carey Nathan-Kress Arlen-Escarpeta Jeremy-Sumpter Lee-Whittaker Stephanie-Koenig Kyle-Davis Jon-Reep Scott-Lawrence David-Drumm Brandon-Ruiter Kron-Moore Vincent-McCurdy-Clark Linda-Gehringer Maryanne-Nagel Alex-Wayne-Winterhalt Gino-Borri Amanda-Ryskamp Michael-Ellison Chuck-Gaidica Steve-Garagiola Gary-England Don-Lemon John-Dickerson Jimmy-Groce London-Elise-Moore John-W.-Hardy Mikayla-Bouchard Taras-Los Frank-Zieger Kim-Adams Mike-Ancrile Christine-Bell Chris-Mansa Terri-Partyka Patricia-Lynne-Cissell Niki-Cipriano Chris-Bellant Ron-Causey Helena-Ellison Karla-Cipriano James-Feaheny Carey-Torrice Apollo-Bacala Rose-Anne-Nepa Dennis-Doyle-Jr. Pam-German Steven-Hauptman Rick-Wooley Jeff-Hill Steven-Quale
2938,120,cm2ca7uc40000nq177khm4akk,0,4,1372,Adventure Fantasy Action hobbit-frodo frodo-baggins mysterious-ring ring protect-ringbearer Frodo-Baggins Bilbo Mt.-Doom Elijah-Wood Ian-McKellen Viggo-Mortensen Sean-Astin Ian-Holm Liv-Tyler Christopher-Lee Sean-Bean Billy-Boyd Dominic-Monaghan John-Rhys-Davies Orlando-Bloom Cate-Blanchett Hugo-Weaving Andy-Serkis Marton-Csokas Craig-Parker Lawrence-Makoare Brent-McIntyre Sala-Baker Peter-McKenzie Mark-Ferguson Harry-Sinclair Noel-Appleby Megan-Edwards Sarah-McLeod David-Weatherley Ian-Mune Michael-Elsworth Cameron-Rhodes Martyn-Sanderson Billy-Jackson Katie-Jackson Alan-Howard Victoria-Beynon-Cole Lee-Hartley Sam-La-Hood Chris-Streeter Phil-Grieve Jonathan-Jordan Semi-Kuresa Clinton-Ulyatt Paul-Bryson Lance-Fabian-Kemp Jono-Manks Ben-Price Peter-Jackson Chris-Ryan Bret-McKenzie Betty-Adams Timothy-Bartlett Bob-Blackwell David-Houma Jo-Surgison Liz-Merton Zo-Hartley Norman-Cates Jeff-Kingsford-Brown Marta-Martí Riley-Brophy Phoebe-Gittins Taea-Hartwell Shane-Rangi Jed-Brophy Paul-Shapcott Alan-Lee Larry-Rew Gino-Acevedo Xander-Forterie Richard-Maybery Sabine-Crossen Gareth-Jensen Ben-Britton Kester-Fordham Jarl-Benzon Sam-Kelly Matt-Appleton Blair-Morton Ray-Henwood Ralph-Johnson Jonathan-Harding Jørn-Benzon Ben-Fransham Tim-Kano Sacha-Lee Thomas-Robins Randall-William-Cook Rachel-Clentworth Lani-Jackson Sharon-Maxwell David-J.-Muzzerall Winham-Hammond Mana-Hira-Davis Warren-Green Stu-Johnson Peter-Lyon Peter-Daube Samuel-E.-Shore Rodney-Bane Siaosi-Fonua Ken-Stratton Lynden-Berrymen Ryan-Carey Tack-Daniel Shane-Dawson Branko-Dordevich Greg-Lane Tim-McLachlan Dean-Morganty Greg-Morrison Andrew-Munro Grant-Roa Vincent-Roxburgh Mike-Stearne Andrew-Stehlin Tim-Wong Daniel-Andrews Peter-Jackson
2939,270946,cm2ca7uc40000nq177khm4akk,0,4,370,Family Animation Adventure Comedy skipper-kowalski octavius-brine north-wind stop-villainous forces-undercover Kowalski Rico Private North-Wind Octavius-Brine Tom-McGrath Chris-Miller Christopher-Knights Conrad-Vernon John-Malkovich Benedict-Cumberbatch Ken-Jeong Annet-Mahendru Peter-Stormare Andy-Richter Danny-Jacobs Werner-Herzog Sean-Charmatz Billy-Eichner Stephen-Kearin Ava-Acres Kelly-Cooney-Cilella Susan-Fitzer Chris-Sanders Emily-Nordwind Mike-Mitchell Hope-Levy Walt-Dohrn Jim-Pirri Elizabeth-Pan Jeff-Fischer Stephen-Apostolina Al-Rodrigo Steve-Alterman Carter-Hastings Cullen-McCarthy Nicholas-Guest Adriano-Aragon Lynnanne-Zager Angie-Wu Simon-J.-Smith Eric-Darnell
2940,60747,cm2ca7uc40000nq177khm4akk,4,4,335,Action Thriller invaded-hometown guerrilla-group foreign-paratroopers enemy-occupation city-washington Washington U.S. action-packed Chris-Hemsworth Josh-Peck Josh-Hutcherson Isabel-Lucas Adrianne-Palicki Connor-Cruise Edwin-Hodge Jeffrey-Dean-Morgan Michael-Beach Alyssa-Diaz Matt-Gerald Brett-Cullen Julian-Alcaraz Will-Yun-Lee Fernando-Chien Kenneth-Choi Michael-A.-Knight Steve-Lenz Noah-Smith Lucas-Kerr Linda-Boston Nicholas-Yu Spencer-Strong-Smith Rusty-Mewha Brian-D.-Thibault Mark-Schlereth Dan-Lewis Choua-Kue Sam-Looc Zachary-Schafer Steven-Chan Dwight-Sora Cindy-Chu Matthew-Yang-King Boyuen Arnold-Agee Mike-Ancrile Vincent-Rogo-Angelini Bernadette-Balagtas JB-Blanc Richard-'Rick'-Bobier Ron-Causey P.J.-Edwards Jacquelyn-Evola Jacqueline-Forton Steven-Hauptman Doug-Kolbicz Chris-Kotcher Robert-Laenen Chameria-Law Bill-Lumbert Misty-Mills Stephen-Oyoung Ho-Sung-Pak Courtney-Parkinson Simon-Rhee Amanda-Bright Ron-Yuan Dan-Bradley
2941,8656,cm2ca7uc40000nq177khm4akk,5,4,319,Action Drama Science-Fiction destroy-comet space-rock astronaut planet-president earth-threatening seven-mile Earth the-United-States American-Russian the-century action-packed sci-fi Robert-Duvall Téa-Leoni Elijah-Wood Vanessa-Redgrave Morgan-Freeman Maximilian-Schell Leelee-Sobieski James-Cromwell Jon-Favreau Laura-Innes Mary-McCormack Richard-Schiff Blair-Underwood Charles-Martin-Smith Una-Damon Dougray-Scott Derek-de-Lint Suzy-Nakamura Alimi-Ballard W.-Earl-Brown Denise-Crosby Jason-Dohring Tucker-Smallwood Mike-O'Malley Kurtwood-Smith Ron-Eldard Merrin-Dungey Gary-Werntz Bruce-Weitz Betsy-Brantley O'Neal-Compton Rya-Kihlstedt Aleksandr-Baluev Caitlin-Fein Amanda-Fein Mark-Moses Charles-Dumas Katie-Hagan Hannah-Leder Kimberly-Huie William-Fair Ellen-Bry Lisa-Ann-Grant Concetta-Tomei Charlie-Hartsock Don-Handfield Cynthia-Ettinger Jennifer-Jostyn Stephanie-Patton Michael-Winters Sommer-Garcia Mic-Rodgers Thomas-Rosales-Jr. Shannon-Frank Mimi-Leder
2942,1901,cm2ca7uc40000nq177khm4akk,0,4,1195,Comedy Drama Romance dan-foreman foreman dan-new supervisor-carter age-matters Dan-Foreman Carter half Dan 18-year-old Alex romantic-comedy Dennis-Quaid Topher-Grace Scarlett-Johansson Marg-Helgenberger David-Paymer Clark-Gregg Philip-Baker-Hall Selma-Blair Frankie-Faison Ty-Burrell Kevin-Chapman Amy-Aquino Zena-Grey Colleen-Camp Lauren-Tom Ron-Bottitta Jon-Collin-Barclay Shishir-Kurup Tim-Rhoze Enrique-Castillo John-Cho Chris-Ausnit Francesca-P.-Roberts Gregory-North Gregory-Hinton Todd-Lyon Thomas-J.-Dooley Robin-T.-Kirksey Katherine-Ellis Nicholas-Schutt John-Kepley Mobin-Khan Jeanne-Kort Dean-A.-Parker Richard-Hotson Shar-Washington Rebecca-Hedrick Miguel-Arteta Sam-Tippe Roma-Torre Andre-Cablayan Dante-Powell Andrew-Aguilar Regina-Daye-Allen Bennett-Andrews Claudia-Barroso Alan-Blackney Audrey-Harris Malcolm-McDowell Rich-Odell Scott-Sahadi Michalina-Scorzelli Loretta-Shenosky Trevor-Stynes Paul-Weitz
2943,71689,cm2ca7uc40000nq177khm4akk,0,4,885,Animation Comedy Family TV-Movie Science-Fiction Adventure Action phineas-ferb phineas ferb-trapped evil-doofenshmirtz perry-discover Doofenshmirtz Perry mysterious Vincent-Martella Thomas-Brodie-Sangster Dee-Bradley-Baker Ashley-Tisdale Dan-Povenmire Richard-O'Brien Jeff-'Swampy'-Marsh Alyson-Stoner Maulik-Pancholy Bobby-Gaylor Mitchel-Musso Tyler-Alexander-Mann Kelly-Hu John-Viener Jack-McBrayer April-Stewart Ariel-Winter Caroline-Rhea Diamond-White Doris-Roberts Fred-Tatasciore Grey-DeLisle Isabella-Murad Jeff-Bennett Jaret-Reddick Jennifer-L.-Hughes Kevin-Michael-Richardson Laura-Dickinson Loni-Love Todd-Stashwick Danny-Jacob Slash Robert-Hughes Dan-Povenmire
